S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
5548375	5549604	1	1230	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_994_length_1230_cov_1.417872	99.76		True
CONTIG	NODE_994_length_1230_cov_1.417872	1230	correct
5375905	5376915	1011	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_995_length_1230_cov_1.336170	99.9		True
local misassembly
5375565	5375771	1218	1012	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_995_length_1230_cov_1.336170	99.52		True
CONTIG	NODE_995_length_1230_cov_1.336170	1230	correct
3071149	3072360	1217	6	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_996_length_1229_cov_1.068143	98.76		True
CONTIG	NODE_996_length_1229_cov_1.068143	1229	correct
4016106	4017333	1	1228	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_997_length_1228_cov_1.127877	99.43		True
CONTIG	NODE_997_length_1228_cov_1.127877	1228	correct
1399566	1400794	1225	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_998_length_1225_cov_1.312821	99.67		True
CONTIG	NODE_998_length_1225_cov_1.312821	1225	correct
2243678	2244975	1224	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_999_length_1224_cov_0.976903	93.68		True
CONTIG	NODE_999_length_1224_cov_0.976903	1224	correct
1226841	1227043	203	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1000_length_1222_cov_1.137961	100.0		True
local misassembly
1225666	1226685	1222	204	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1000_length_1222_cov_1.137961	98.92		True
CONTIG	NODE_1000_length_1222_cov_1.137961	1222	correct
586533	587754	1	1222	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1001_length_1222_cov_1.066838	100.0		True
CONTIG	NODE_1001_length_1222_cov_1.066838	1222	correct
3379781	3380953	1222	50	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1002_length_1222_cov_1.001714	99.74		True
CONTIG	NODE_1002_length_1222_cov_1.001714	1222	correct
5878568	5879787	1220	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1003_length_1220_cov_1.595708	99.92		True
CONTIG	NODE_1003_length_1220_cov_1.595708	1220	correct
452768	453986	1	1219	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1004_length_1219_cov_1.365120	99.43		True
CONTIG	NODE_1004_length_1219_cov_1.365120	1219	correct
4592723	4593941	1	1219	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1005_length_1219_cov_1.166667	99.92		True
CONTIG	NODE_1005_length_1219_cov_1.166667	1219	correct
2456459	2457676	1	1218	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1006_length_1218_cov_1.278590	99.84		True
CONTIG	NODE_1006_length_1218_cov_1.278590	1218	correct
3047780	3049074	1	1212	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1007_length_1212_cov_1.226448	93.44		True
CONTIG	NODE_1007_length_1212_cov_1.226448	1212	correct
4394739	4395949	1	1211	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1008_length_1211_cov_1.239619	99.26		True
CONTIG	NODE_1008_length_1211_cov_1.239619	1211	correct
3668845	3670055	1211	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1009_length_1211_cov_1.226644	99.83		True
CONTIG	NODE_1009_length_1211_cov_1.226644	1211	correct
1376950	1378163	1	1211	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1010_length_1211_cov_0.948962	98.52		True
CONTIG	NODE_1010_length_1211_cov_0.948962	1211	correct
3619767	3620974	1	1208	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1011_length_1208_cov_1.607112	99.92		True
CONTIG	NODE_1011_length_1208_cov_1.607112	1208	correct
4698896	4700088	1203	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1012_length_1203_cov_1.252613	98.84		True
CONTIG	NODE_1012_length_1203_cov_1.252613	1203	correct
4969642	4970845	1203	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1013_length_1203_cov_1.245645	99.0		True
CONTIG	NODE_1013_length_1203_cov_1.245645	1203	correct
1595817	1595912	4	99	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1014_length_1203_cov_1.108885	100.0		True
inversion
1594451	1595548	1203	100	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1014_length_1203_cov_1.108885	99.37		True
CONTIG	NODE_1014_length_1203_cov_1.108885	1203	misassembled
102526	103727	1202	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1015_length_1202_cov_1.495205	99.92		True
CONTIG	NODE_1015_length_1202_cov_1.495205	1202	correct
2395979	2397129	49	1199	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1016_length_1202_cov_1.405405	99.04		True
CONTIG	NODE_1016_length_1202_cov_1.405405	1202	correct
4163945	4164332	388	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1017_length_1201_cov_0.823735	99.74		True
local misassembly
4163036	4163848	1201	389	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1017_length_1201_cov_0.823735	99.63		True
CONTIG	NODE_1017_length_1201_cov_0.823735	1201	correct
316844	317157	314	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1018_length_1200_cov_1.781659	99.05		True
local misassembly
315848	316733	1200	315	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1018_length_1200_cov_1.781659	99.21		True
CONTIG	NODE_1018_length_1200_cov_1.781659	1200	correct
5584392	5584665	274	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1019_length_1200_cov_1.005240	97.45		True
local misassembly
5583371	5584244	1200	327	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1019_length_1200_cov_1.005240	99.77		True
CONTIG	NODE_1019_length_1200_cov_1.005240	1200	correct
4052914	4054112	1199	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1020_length_1199_cov_1.213287	99.58		True
CONTIG	NODE_1020_length_1199_cov_1.213287	1199	correct
5150840	5152033	5	1198	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1021_length_1198_cov_1.944007	99.58		True
CONTIG	NODE_1021_length_1198_cov_1.944007	1198	correct
3720169	3721388	1190	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1022_length_1196_cov_1.001753	97.38		True
CONTIG	NODE_1022_length_1196_cov_1.001753	1196	correct
2344159	2345388	1	1193	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1023_length_1193_cov_1.070299	96.75		True
CONTIG	NODE_1023_length_1193_cov_1.070299	1193	correct
5447843	5449076	1	1192	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1024_length_1192_cov_1.175022	96.52		True
CONTIG	NODE_1024_length_1192_cov_1.175022	1192	correct
2417804	2418995	1	1192	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1025_length_1192_cov_1.008795	99.24		True
CONTIG	NODE_1025_length_1192_cov_1.008795	1192	correct
546088	547273	6	1191	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1026_length_1191_cov_1.488556	97.98		True
CONTIG	NODE_1026_length_1191_cov_1.488556	1191	correct
4054152	4055341	1190	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1027_length_1190_cov_1.500441	99.16		True
CONTIG	NODE_1027_length_1190_cov_1.500441	1190	correct
5665383	5666582	3	1189	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1028_length_1189_cov_0.965608	98.5		True
CONTIG	NODE_1028_length_1189_cov_0.965608	1189	correct
273204	274139	1	936	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1029_length_1187_cov_1.371908	99.47		True
local misassembly
274242	274492	937	1187	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1029_length_1187_cov_1.371908	100.0		True
CONTIG	NODE_1029_length_1187_cov_1.371908	1187	correct
987058	988243	1186	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1030_length_1186_cov_1.452697	99.41		True
CONTIG	NODE_1030_length_1186_cov_1.452697	1186	correct
CONTIG	NODE_1031_length_1186_cov_1.067197	1186	unaligned
2232917	2233350	434	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1032_length_1185_cov_1.010619	100.0		True
local misassembly
2232331	2232802	906	435	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1032_length_1185_cov_1.010619	100.0		True
local misassembly
2231919	2232197	1185	907	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1032_length_1185_cov_1.010619	100.0		True
CONTIG	NODE_1032_length_1185_cov_1.010619	1185	correct
3001546	3002385	840	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1033_length_1183_cov_0.962766	99.88		True
local misassembly
3001082	3001424	1183	841	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1033_length_1183_cov_0.962766	99.42		True
CONTIG	NODE_1033_length_1183_cov_0.962766	1183	correct
3198993	3200172	1180	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1034_length_1182_cov_1.442768	99.83		True
CONTIG	NODE_1034_length_1182_cov_1.442768	1182	correct
85098	85720	623	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1035_length_1181_cov_1.019538	100.0		True
local misassembly
84397	84954	1181	624	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1035_length_1181_cov_1.019538	100.0		True
CONTIG	NODE_1035_length_1181_cov_1.019538	1181	correct
574608	575785	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	100.0	True	True
3652053	3653230	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	100.0	True	True
1396044	1397221	1178	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	100.0	True	True
1299499	1300676	1178	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	100.0	True	True
2288936	2290113	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	100.0	True	True
687868	689045	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	100.0	True	True
3130146	3131323	1178	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	100.0	True	True
2101766	2102943	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	100.0	True	True
273972	275149	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	100.0	True	True
3365573	3366750	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	100.0	True	True
2066176	2067353	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1036_length_1178_cov_1159.247551	99.66	True	True
CONTIG	NODE_1036_length_1178_cov_1159.247551	1178	ambiguous
1510996	1511940	1	945	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1037_length_1178_cov_4.420303	100.0		True
relocation, inconsistency = -1163
1510778	1511010	946	1178	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1037_length_1178_cov_4.420303	100.0		True
CONTIG	NODE_1037_length_1178_cov_4.420303	1178	misassembled
6013041	6014242	1	1178	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1038_length_1178_cov_1.032057	97.25		True
CONTIG	NODE_1038_length_1178_cov_1.032057	1178	correct
4416733	4417966	1	1177	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1039_length_1177_cov_1.635472	94.98		True
CONTIG	NODE_1039_length_1177_cov_1.635472	1177	correct
5709617	5710788	1172	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1040_length_1172_cov_1.359893	99.83		True
CONTIG	NODE_1040_length_1172_cov_1.359893	1172	correct
1212575	1213746	1172	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1041_length_1172_cov_1.129812	99.32		True
CONTIG	NODE_1041_length_1172_cov_1.129812	1172	correct
685716	686885	1	1170	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1042_length_1170_cov_1.334529	100.0		True
CONTIG	NODE_1042_length_1170_cov_1.334529	1170	correct
4347936	4349029	1123	30	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1043_length_1168_cov_1.357592	99.63		True
CONTIG	NODE_1043_length_1168_cov_1.357592	1168	correct
2366968	2368135	1	1168	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1044_length_1168_cov_1.092543	99.83		True
CONTIG	NODE_1044_length_1168_cov_1.092543	1168	correct
3819517	3820761	1167	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1045_length_1167_cov_1.162770	92.61		True
CONTIG	NODE_1045_length_1167_cov_1.162770	1167	correct
5598245	5599397	1165	13	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1046_length_1165_cov_1.033333	99.74		True
CONTIG	NODE_1046_length_1165_cov_1.033333	1165	correct
227605	228146	1	542	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1047_length_1165_cov_0.937838	99.82		True
local misassembly
228342	228964	543	1165	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1047_length_1165_cov_0.937838	100.0		True
CONTIG	NODE_1047_length_1165_cov_0.937838	1165	correct
4151440	4152599	1160	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1048_length_1160_cov_1.005430	99.57		True
CONTIG	NODE_1048_length_1160_cov_1.005430	1160	correct
222735	223972	1	1156	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1049_length_1156_cov_1.099909	93.05		True
CONTIG	NODE_1049_length_1156_cov_1.099909	1156	correct
168575	169678	1104	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_1050_length_1155_cov_70.483636	100.0		True
CONTIG	NODE_1050_length_1155_cov_70.483636	1155	correct
5620616	5621768	1	1153	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1051_length_1154_cov_1.171065	98.87		True
CONTIG	NODE_1051_length_1154_cov_1.171065	1154	correct
2547653	2547977	1	325	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1052_length_1153_cov_1.094718	99.39		True
local misassembly
2548207	2549034	326	1153	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1052_length_1153_cov_1.094718	99.76		True
CONTIG	NODE_1052_length_1153_cov_1.094718	1153	correct
243267	244419	1	1153	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1053_length_1153_cov_0.857923	100.0		True
CONTIG	NODE_1053_length_1153_cov_0.857923	1153	correct
2604115	2605267	1	1153	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1054_length_1153_cov_0.844262	99.91		True
CONTIG	NODE_1054_length_1153_cov_0.844262	1153	correct
2841327	2842478	1152	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1055_length_1152_cov_0.798541	99.65		True
CONTIG	NODE_1055_length_1152_cov_0.798541	1152	correct
2581453	2582598	1146	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1056_length_1149_cov_1.263254	99.48		True
CONTIG	NODE_1056_length_1149_cov_1.263254	1149	correct
1354357	1355498	1148	7	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1057_length_1148_cov_0.982617	99.39		True
CONTIG	NODE_1057_length_1148_cov_0.982617	1148	correct
1222311	1223466	1146	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1058_length_1146_cov_1.109074	98.7		True
CONTIG	NODE_1058_length_1146_cov_1.109074	1146	correct
1870169	1871311	1143	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1059_length_1143_cov_1.706801	99.48		True
CONTIG	NODE_1059_length_1143_cov_1.706801	1143	correct
2286060	2287263	1	1143	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1060_length_1143_cov_0.811581	94.93		True
CONTIG	NODE_1060_length_1143_cov_0.811581	1143	correct
3761326	3762466	1141	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1061_length_1141_cov_1.296501	100.0		True
CONTIG	NODE_1061_length_1141_cov_1.296501	1141	correct
726660	727265	605	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1062_length_1140_cov_50.605530	99.83		False
5264091	5264696	1	605	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1062_length_1140_cov_50.605530	99.83		False
4788565	4789168	1	605	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1062_length_1140_cov_50.605530	99.5		False
726014	726551	1140	603	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1062_length_1140_cov_50.605530	99.81		False
4789277	4789814	603	1140	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1062_length_1140_cov_50.605530	99.81		False
5264805	5265342	603	1140	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1062_length_1140_cov_50.605530	99.81		False
6039575	6040180	1	605	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1062_length_1140_cov_50.605530	99.83		True
local misassembly
6040292	6040826	606	1140	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1062_length_1140_cov_50.605530	99.81		True
CONTIG	NODE_1062_length_1140_cov_50.605530	1140	correct
1278482	1279621	1	1140	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1063_length_1140_cov_1.602765	99.56		True
CONTIG	NODE_1063_length_1140_cov_1.602765	1140	correct
2491065	2492203	1	1139	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1064_length_1139_cov_0.814576	99.47		True
CONTIG	NODE_1064_length_1139_cov_0.814576	1139	correct
2678995	2679910	1	916	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1065_length_1138_cov_1.256694	100.0		True
local misassembly
2680010	2680231	917	1138	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1065_length_1138_cov_1.256694	100.0		True
CONTIG	NODE_1065_length_1138_cov_1.256694	1138	correct
1831021	1832157	1137	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1066_length_1137_cov_1.473198	99.82		True
CONTIG	NODE_1066_length_1137_cov_1.473198	1137	correct
4338257	4339392	1136	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1067_length_1136_cov_1.754857	99.82		True
CONTIG	NODE_1067_length_1136_cov_1.754857	1136	correct
5608084	5609217	1134	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1068_length_1134_cov_1.421687	99.56		True
CONTIG	NODE_1068_length_1134_cov_1.421687	1134	correct
4552131	4553307	1	1134	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1069_length_1134_cov_1.252085	94.22		True
CONTIG	NODE_1069_length_1134_cov_1.252085	1134	correct
2215025	2216208	1134	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1070_length_1134_cov_1.079703	94.69		True
CONTIG	NODE_1070_length_1134_cov_1.079703	1134	correct
2545841	2546974	1	1134	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1071_length_1134_cov_0.987952	100.0		True
CONTIG	NODE_1071_length_1134_cov_0.987952	1134	correct
4243904	4245013	1133	24	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1072_length_1133_cov_1.286642	98.83		True
CONTIG	NODE_1072_length_1133_cov_1.286642	1133	correct
2406078	2407209	1	1132	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1073_length_1132_cov_34.648097	100.0	True	True
2126793	2127924	1	1132	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1073_length_1132_cov_34.648097	100.0	True	True
1752188	1753319	1	1132	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1073_length_1132_cov_34.648097	100.0	True	True
CONTIG	NODE_1073_length_1132_cov_34.648097	1132	ambiguous
4830087	4831219	1	1132	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1074_length_1132_cov_1.419684	98.23		True
CONTIG	NODE_1074_length_1132_cov_1.419684	1132	correct
2133696	2134826	1131	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1075_length_1131_cov_1.002788	100.0		True
CONTIG	NODE_1075_length_1131_cov_1.002788	1131	correct
3035036	3036215	1129	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1076_length_1129_cov_1.279330	95.59		True
CONTIG	NODE_1076_length_1129_cov_1.279330	1129	correct
1920908	1922051	1127	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1077_length_1127_cov_1.063433	98.51		True
CONTIG	NODE_1077_length_1127_cov_1.063433	1127	correct
4831218	4832341	1	1124	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1078_length_1124_cov_1.929841	99.56		True
CONTIG	NODE_1078_length_1124_cov_1.929841	1124	correct
187333	188540	1	1124	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1079_length_1124_cov_1.390084	92.72		True
CONTIG	NODE_1079_length_1124_cov_1.390084	1124	correct
2199881	2201003	1123	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1080_length_1123_cov_1.516854	99.91		True
CONTIG	NODE_1080_length_1123_cov_1.516854	1123	correct
2286201	2287204	1004	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1081_length_1122_cov_1.328022	99.5		True
relocation, inconsistency = 1944
2284139	2284256	1122	1005	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1081_length_1122_cov_1.328022	98.71		True
CONTIG	NODE_1081_length_1122_cov_1.328022	1122	misassembled
199452	200573	1122	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1082_length_1122_cov_0.959700	100.0		True
CONTIG	NODE_1082_length_1122_cov_0.959700	1122	correct
4547513	4548432	1	920	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1083_length_1121_cov_5.106004	99.24		True
relocation, inconsistency = -1066
4547367	4547567	921	1121	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1083_length_1121_cov_5.106004	100.0		True
CONTIG	NODE_1083_length_1121_cov_5.106004	1121	misassembled
2479582	2480702	1121	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1084_length_1121_cov_1.750469	100.0		True
CONTIG	NODE_1084_length_1121_cov_1.750469	1121	correct
66388	67495	14	1121	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1085_length_1121_cov_1.153846	100.0		True
CONTIG	NODE_1085_length_1121_cov_1.153846	1121	correct
196651	197774	1121	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1086_length_1121_cov_0.984991	99.73		True
CONTIG	NODE_1086_length_1121_cov_0.984991	1121	correct
399860	400978	1	1119	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1087_length_1119_cov_1.299812	99.91		True
CONTIG	NODE_1087_length_1119_cov_1.299812	1119	correct
322569	323680	1112	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1088_length_1118_cov_1.341486	100.0		True
CONTIG	NODE_1088_length_1118_cov_1.341486	1118	correct
5484084	5485201	1	1118	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1089_length_1118_cov_1.338664	99.91		True
CONTIG	NODE_1089_length_1118_cov_1.338664	1118	correct
4873310	4874490	1	1118	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1090_length_1118_cov_1.055503	94.5		True
CONTIG	NODE_1090_length_1118_cov_1.055503	1118	correct
3440093	3441208	1116	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1091_length_1116_cov_1.015080	99.73		True
CONTIG	NODE_1091_length_1116_cov_1.015080	1116	correct
2270759	2271917	1115	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1092_length_1115_cov_1.266038	96.12		True
CONTIG	NODE_1092_length_1115_cov_1.266038	1115	correct
4678857	4679183	1	327	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1093_length_1115_cov_1.241509	98.19		True
local misassembly
4679274	4680061	328	1115	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1093_length_1115_cov_1.241509	99.75		True
CONTIG	NODE_1093_length_1115_cov_1.241509	1115	correct
2667958	2669030	1115	43	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1094_length_1115_cov_1.118868	100.0		True
CONTIG	NODE_1094_length_1115_cov_1.118868	1115	correct
1014611	1015733	1115	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1095_length_1115_cov_0.944340	99.29		True
CONTIG	NODE_1095_length_1115_cov_0.944340	1115	correct
1864479	1864812	1	334	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1096_length_1112_cov_0.866604	99.44		True
relocation, inconsistency = -88212
1776601	1777375	335	1109	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1096_length_1112_cov_0.866604	98.71		True
CONTIG	NODE_1096_length_1112_cov_0.866604	1112	misassembled
854991	856098	4	1111	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1097_length_1111_cov_1.265152	99.82		True
CONTIG	NODE_1097_length_1111_cov_1.265152	1111	correct
2423290	2424155	872	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1098_length_1111_cov_1.149621	98.74		True
local misassembly
2422943	2423181	1111	873	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1098_length_1111_cov_1.149621	99.58		True
CONTIG	NODE_1098_length_1111_cov_1.149621	1111	correct
4602720	4603832	1	1110	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1099_length_1110_cov_1.237915	97.75		True
CONTIG	NODE_1099_length_1110_cov_1.237915	1110	correct
1460823	1461932	1	1110	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1100_length_1110_cov_1.131754	99.28		True
CONTIG	NODE_1100_length_1110_cov_1.131754	1110	correct
2029524	2030680	1	1110	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1101_length_1110_cov_0.896682	95.94		True
CONTIG	NODE_1101_length_1110_cov_0.896682	1110	correct
238484	239588	5	1109	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1102_length_1109_cov_1.277040	100.0		True
CONTIG	NODE_1102_length_1109_cov_1.277040	1109	correct
3908960	3910129	1	1107	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1103_length_1107_cov_1.280418	94.1		True
CONTIG	NODE_1103_length_1107_cov_1.280418	1107	correct
5862906	5864010	1	1107	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_1104_length_1107_cov_1.217681	98.56		True
CONTIG	NODE_1104_length_1107_cov_1.217681	1107	correct
247507	248683	1	1107	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1105_length_1107_cov_1.143536	94.05		True
CONTIG	NODE_1105_length_1107_cov_1.143536	1107	correct
2082433	2083538	1	1106	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_1106_length_1106_cov_1.537583	99.91		True
