S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
1628304	1632614	4311	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_157_length_4311_cov_77.750000	100.0		True
CONTIG	NODE_157_length_4311_cov_77.750000	4311	correct
4171911	4176133	1	4223	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_158_length_4223_cov_51.128119	100.0		True
CONTIG	NODE_158_length_4223_cov_51.128119	4223	correct
275095	279216	4122	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_159_length_4122_cov_135.478239	100.0		True
CONTIG	NODE_159_length_4122_cov_135.478239	4122	correct
260604	264605	16	4017	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_160_length_4017_cov_165.610045	99.78		True
CONTIG	NODE_160_length_4017_cov_165.610045	4017	correct
CONTIG	NODE_161_length_3929_cov_5.985545	3929	unaligned
3937772	3941496	3725	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_162_length_3778_cov_74.308085	100.0		True
CONTIG	NODE_162_length_3778_cov_74.308085	3778	correct
3762336	3765829	3494	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_163_length_3494_cov_363.325095	99.69	True	True
3619345	3622838	3494	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_163_length_3494_cov_363.325095	99.63	True	True
CONTIG	NODE_163_length_3494_cov_363.325095	3494	ambiguous
637073	640254	1	3182	NC_000964.3_NC_000964.3	NODE_164_length_3182_cov_281.692357	99.97	True	True
11627	14808	1	3182	NC_000964.3_NC_000964.3	NODE_164_length_3182_cov_281.692357	99.94	True	True
3173819	3177000	3182	1	NC_000964.3_NC_000964.3	NODE_164_length_3182_cov_281.692357	99.91	True	True
92175	95353	1	3182	NC_000964.3_NC_000964.3	NODE_164_length_3182_cov_281.692357	99.84	True	True
173135	176313	1	3182	NC_000964.3_NC_000964.3	NODE_164_length_3182_cov_281.692357	99.81	True	True
98031	101209	1	3182	NC_000964.3_NC_000964.3	NODE_164_length_3182_cov_281.692357	99.78	True	True
162531	165707	1	3182	NC_000964.3_NC_000964.3	NODE_164_length_3182_cov_281.692357	99.69	True	True
168139	171313	1	3182	NC_000964.3_NC_000964.3	NODE_164_length_3182_cov_281.692357	99.53	True	True
CONTIG	NODE_164_length_3182_cov_281.692357	3182	ambiguous
16678	19848	1	3171	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_165_length_3171_cov_71.733954	100.0		True
CONTIG	NODE_165_length_3171_cov_71.733954	3171	correct
4785425	4788572	1	3148	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_166_length_3148_cov_82.725509	98.98		True
CONTIG	NODE_166_length_3148_cov_82.725509	3148	correct
41161	44301	3141	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_167_length_3141_cov_376.341218	99.33	True	True
2777417	2780557	1	3141	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_167_length_3141_cov_376.341218	99.3	True	True
CONTIG	NODE_167_length_3141_cov_376.341218	3141	ambiguous
225739	228880	1	3141	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_168_length_3141_cov_365.365846	99.75	True	True
3423663	3426803	3141	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_168_length_3141_cov_365.365846	99.75	True	True
3943684	3946824	1	3141	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_168_length_3141_cov_365.365846	99.68	True	True
4037499	4040641	1	3141	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_168_length_3141_cov_365.365846	99.68	True	True
4210023	4213164	1	3141	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_168_length_3141_cov_365.365846	99.59	True	True
4168621	4171761	1	3141	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_168_length_3141_cov_365.365846	99.52	True	True
2726064	2729204	3141	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_168_length_3141_cov_365.365846	99.49	True	True
CONTIG	NODE_168_length_3141_cov_365.365846	3141	ambiguous
2760452	2760819	1	367	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_169_length_3104_cov_37.605116	98.64		True
relocation, inconsistency = -2154
2759147	2760356	849	2058	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_169_length_3104_cov_37.605116	99.17		True
local misassembly
2762285	2762372	3012	3099	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_169_length_3104_cov_37.605116	96.59		True
CONTIG	NODE_169_length_3104_cov_37.605116	3104	misassembled
293867	296720	1	2854	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_170_length_2854_cov_2385.619150	100.0	True	True
786493	789346	1	2854	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_170_length_2854_cov_2385.619150	100.0	True	True
CONTIG	NODE_170_length_2854_cov_2385.619150	2854	ambiguous
3043474	3044851	1378	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		False
5382520	5383897	1378	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		False
4473538	4474915	1	1378	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		False
3841998	3843375	1378	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		False
499828	501205	1378	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		False
3841997	3843370	2751	1378	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		False
5382519	5383892	2751	1378	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		False
499827	501200	2751	1378	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		False
4473543	4474916	1378	2751	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		False
3043473	3044846	2751	1378	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		False
2556863	2558240	1	1378	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		True
relocation, inconsistency = -1372
2556869	2558241	1379	2751	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_171_length_2751_cov_1819.975890	99.78		True
CONTIG	NODE_171_length_2751_cov_1819.975890	2751	misassembled
2761408	2762372	1699	2687	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_172_length_2692_cov_26.033371	95.56		True
CONTIG	NODE_172_length_2692_cov_26.033371	2692	correct_unaligned
2757495	2759146	1	1651	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_173_length_2682_cov_81.550818	98.43		True
CONTIG	NODE_173_length_2682_cov_81.550818	2682	correct
271707	274009	2303	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_174_length_2303_cov_89.143683	100.0		True
CONTIG	NODE_174_length_2303_cov_89.143683	2303	correct
735104	737098	1995	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_175_length_1995_cov_85.647938	99.95		True
CONTIG	NODE_175_length_1995_cov_85.647938	1995	correct
1207790	1209618	1868	40	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_176_length_1907_cov_117.710043	100.0		True
CONTIG	NODE_176_length_1907_cov_117.710043	1907	correct
2067303	2068994	1	1692	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_177_length_1692_cov_164.835675	100.0		True
CONTIG	NODE_177_length_1692_cov_164.835675	1692	correct
946697	948323	1	1627	NC_000964.3_NC_000964.3	NODE_178_length_1627_cov_274.089695	100.0	True	True
96392	98018	1	1627	NC_000964.3_NC_000964.3	NODE_178_length_1627_cov_274.089695	99.94	True	True
30279	31905	1	1627	NC_000964.3_NC_000964.3	NODE_178_length_1627_cov_274.089695	99.88	True	True
635434	637060	1	1627	NC_000964.3_NC_000964.3	NODE_178_length_1627_cov_274.089695	99.82	True	True
9811	11437	1	1627	NC_000964.3_NC_000964.3	NODE_178_length_1627_cov_274.089695	99.82	True	True
166500	168126	1	1627	NC_000964.3_NC_000964.3	NODE_178_length_1627_cov_274.089695	99.82	True	True
90536	92162	1	1627	NC_000964.3_NC_000964.3	NODE_178_length_1627_cov_274.089695	99.75	True	True
160893	162518	1	1627	NC_000964.3_NC_000964.3	NODE_178_length_1627_cov_274.089695	99.75	True	True
171498	173122	1	1627	NC_000964.3_NC_000964.3	NODE_178_length_1627_cov_274.089695	99.63	True	True
3177013	3178639	1627	1	NC_000964.3_NC_000964.3	NODE_178_length_1627_cov_274.089695	99.57	True	True
CONTIG	NODE_178_length_1627_cov_274.089695	1627	ambiguous
1518627	1520245	1	1619	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_179_length_1619_cov_228.335678	100.0		True
CONTIG	NODE_179_length_1619_cov_228.335678	1619	correct
1095449	1097015	1	1567	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_180_length_1567_cov_49.658069	100.0		True
CONTIG	NODE_180_length_1567_cov_49.658069	1567	correct
545530	547011	53	1534	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_181_length_1534_cov_217.883029	100.0		True
CONTIG	NODE_181_length_1534_cov_217.883029	1534	correct
4208001	4209493	1	1493	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_182_length_1493_cov_463.436718	99.87	True	True
4166513	4168005	1	1493	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_182_length_1493_cov_463.436718	99.8	True	True
4035385	4036877	1	1493	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_182_length_1493_cov_463.436718	99.73	True	True
2729811	2731303	1493	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_182_length_1493_cov_463.436718	99.6	True	True
3427416	3428908	1493	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_182_length_1493_cov_463.436718	99.53	True	True
3941662	3943154	1	1493	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_182_length_1493_cov_463.436718	99.46	True	True
223625	225117	1	1493	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_182_length_1493_cov_463.436718	99.26	True	True
CONTIG	NODE_182_length_1493_cov_463.436718	1493	ambiguous
2170039	2171506	1	1468	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_183_length_1468_cov_383.227884	99.66	True	True
4502322	4503789	1	1468	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_183_length_1468_cov_383.227884	99.46	True	True
CONTIG	NODE_183_length_1468_cov_383.227884	1468	ambiguous
15387	16731	1	1345	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_184_length_1345_cov_288.514729	100.0	True	True
608007	609351	1	1345	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_184_length_1345_cov_288.514729	100.0	True	True
2514273	2515617	1	1345	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_184_length_1345_cov_288.514729	100.0	True	True
CONTIG	NODE_184_length_1345_cov_288.514729	1345	ambiguous
1753695	1755001	1307	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_185_length_1307_cov_31.528754	100.0		True
CONTIG	NODE_185_length_1307_cov_31.528754	1307	correct
315229	316483	1255	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_186_length_1255_cov_311.620833	100.0	True	True
1094245	1095499	1	1255	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_186_length_1255_cov_311.620833	100.0	True	True
566780	568034	1255	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_186_length_1255_cov_311.620833	100.0	True	True
2170174	2171428	1255	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_186_length_1255_cov_311.620833	100.0	True	True
391709	392963	1	1255	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_186_length_1255_cov_311.620833	100.0	True	True
CONTIG	NODE_186_length_1255_cov_311.620833	1255	ambiguous
3575914	3577168	1	1255	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_187_length_1255_cov_293.336667	99.76	True	True
2521260	2522514	1	1255	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_187_length_1255_cov_293.336667	99.68	True	True
CONTIG	NODE_187_length_1255_cov_293.336667	1255	ambiguous
273972	275149	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	100.0	True	True
1396044	1397221	1178	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	100.0	True	True
1299499	1300676	1178	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	100.0	True	True
2288936	2290113	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	100.0	True	True
3130146	3131323	1178	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	100.0	True	True
687868	689045	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	100.0	True	True
3365573	3366750	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	100.0	True	True
2101766	2102943	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	100.0	True	True
3652053	3653230	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	100.0	True	True
574608	575785	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	100.0	True	True
2066176	2067353	1	1178	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_188_length_1178_cov_1167.000000	99.66	True	True
CONTIG	NODE_188_length_1178_cov_1167.000000	1178	ambiguous
2128371	2129539	1170	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_189_length_1170_cov_76.676233	99.91		True
CONTIG	NODE_189_length_1170_cov_76.676233	1170	correct
1466801	1467963	1163	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_190_length_1163_cov_131.439531	100.0		True
CONTIG	NODE_190_length_1163_cov_131.439531	1163	correct
4784320	4785479	1	1160	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_191_length_1160_cov_235.598190	99.57	True	True
4767815	4768974	1	1160	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_191_length_1160_cov_235.598190	99.31	True	True
CONTIG	NODE_191_length_1160_cov_235.598190	1160	ambiguous
4507585	4508679	1095	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_192_length_1095_cov_259.399038	100.0	True	True
1469296	1470390	1	1095	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_192_length_1095_cov_259.399038	100.0	True	True
270541	271635	1	1095	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_192_length_1095_cov_259.399038	99.73	True	True
CONTIG	NODE_192_length_1095_cov_259.399038	1095	ambiguous
3470164	3471194	1031	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_193_length_1031_cov_114.702869	100.0	True	True
4176079	4177109	1	1031	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_193_length_1031_cov_114.702869	99.81	True	True
CONTIG	NODE_193_length_1031_cov_114.702869	1031	ambiguous
733199	734202	1	1004	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_194_length_1004_cov_98.541623	100.0		True
CONTIG	NODE_194_length_1004_cov_98.541623	1004	correct
525730	526720	991	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_195_length_991_cov_101.957265	100.0	True	True
1528184	1529174	991	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_195_length_991_cov_101.957265	99.6	True	True
CONTIG	NODE_195_length_991_cov_101.957265	991	ambiguous
1517588	1518565	978	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_196_length_978_cov_300.653304	100.0		True
CONTIG	NODE_196_length_978_cov_300.653304	978	correct
2996720	2997691	1	972	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_197_length_972_cov_1385.215921	100.0	True	True
1468269	1469240	1	972	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_197_length_972_cov_1385.215921	100.0	True	True
4498181	4499152	972	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_197_length_972_cov_1385.215921	100.0	True	True
3186096	3187067	972	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_197_length_972_cov_1385.215921	100.0	True	True
2069300	2070271	1	972	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_197_length_972_cov_1385.215921	100.0	True	True
381260	382231	972	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_197_length_972_cov_1385.215921	100.0	True	True
CONTIG	NODE_197_length_972_cov_1385.215921	972	ambiguous
3666205	3667071	867	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_198_length_867_cov_196.289409	99.88	True	True
1570670	1571536	867	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_198_length_867_cov_196.289409	99.77	True	True
CONTIG	NODE_198_length_867_cov_196.289409	867	ambiguous
165653	166459	1	806	NC_000964.3_NC_000964.3	NODE_199_length_806_cov_75.436751	99.38		True
CONTIG	NODE_199_length_806_cov_75.436751	806	correct
1644217	1644995	1	779	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_200_length_779_cov_392.678177	99.87	True	True
297053	297831	1	779	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_200_length_779_cov_392.678177	99.23	True	True
CONTIG	NODE_200_length_779_cov_392.678177	779	ambiguous
CONTIG	NODE_201_length_604_cov_362.721311	604	unaligned
2762323	2762857	1	535	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_202_length_535_cov_107.960417	99.07		True
CONTIG	NODE_202_length_535_cov_107.960417	535	correct
2729337	2729865	529	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_203_length_529_cov_258.255274	100.0	True	True
4167951	4168479	1	529	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_203_length_529_cov_258.255274	99.24	True	True
CONTIG	NODE_203_length_529_cov_258.255274	529	ambiguous
4037032	4037551	1	520	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_204_length_520_cov_186.438710	100.0		True
CONTIG	NODE_204_length_520_cov_186.438710	520	correct
264775	264955	1	181	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_205_length_501_cov_151.515695	96.69		False
264573	264955	1	383	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_205_length_501_cov_151.515695	96.61		False
264541	264738	274	469	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_205_length_501_cov_151.515695	94.44		False
264536	264839	168	469	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_205_length_501_cov_151.515695	94.08		False
264674	264739	1	66	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_205_length_501_cov_151.515695	97.75		True
local misassembly
264536	264940	67	469	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_205_length_501_cov_151.515695	96.79		True
CONTIG	NODE_205_length_501_cov_151.515695	501	correct
